,#EventID,Time,Latitude,Longitude,Depth/km,Author,Catalog,Contributor,ContributorID,MagType,Magnitude,MagAuthor,EventLocationName,EventType
185,gfz2025tyly,2025-10-11T18:29:36.8,-60.34,-61.354,10.0,,,GFZ,gfz2025tyly,mb,4.94,,Drake Passage,
186,gfz2025tykz,2025-10-11T17:59:17.9,-6.349,130.484,131.7,,,GFZ,gfz2025tykz,mb,4.51,,Banda Sea,
187,gfz2025tyhq,2025-10-11T16:18:26.65,13.82,39.707,10.0,,,GFZ,gfz2025tyhq,Mw,5.48,,Ethiopia,
188,gfz2025tyhc,2025-10-11T16:01:59.94,13.829,39.843,10.0,,,GFZ,gfz2025tyhc,Mw,5.2,,Ethiopia,
189,gfz2025tyfe,2025-10-11T15:04:07.56,-6.227,149.922,57.2,,,GFZ,gfz2025tyfe,mb,4.93,,"New Britain Region, Papua New Guinea",
190,gfz2025tyey,2025-10-11T14:56:58.3,-31.991,-178.526,10.0,,,GFZ,gfz2025tyey,mb,5.2,,Kermadec Islands Region,
191,gfz2025tyew,2025-10-11T14:53:56.82,31.185,71.147,10.0,,,GFZ,gfz2025tyew,mb,4.85,,Pakistan,
192,gfz2025tyee,2025-10-11T14:32:56.3,8.982,126.347,38.8,,,GFZ,gfz2025tyee,Mw,6.0,,"Mindanao, Philippines",
193,gfz2025tydw,2025-10-11T14:24:22.45,27.172,127.7,86.5,,,GFZ,gfz2025tydw,mb,4.76,,"Ryukyu Islands, Japan",
194,gfz2025tycx,2025-10-11T13:55:00.38,10.61,125.242,217.4,,,GFZ,gfz2025tycx,mb,4.67,,"Leyte, Philippines",
195,gfz2025tycu,2025-10-11T13:51:15.97,51.215,-179.719,10.0,,,GFZ,gfz2025tycu,mb,5.0,,"Andreanof Islands, Aleutian Islands",
196,gfz2025tybj,2025-10-11T13:07:59.66,-56.229,-26.496,39.0,,,GFZ,gfz2025tybj,Mw,5.39,,South Sandwich Islands Region,
197,gfz2025tyar,2025-10-11T12:47:44.43,6.809,127.079,53.6,,,GFZ,gfz2025tyar,mb,4.72,,Philippine Islands Region,
198,gfz2025txzz,2025-10-11T12:25:57.91,50.443,156.45,57.2,,,GFZ,gfz2025txzz,Mw,5.79,,Kuril Islands,
199,gfz2025txzh,2025-10-11T12:07:34.78,13.843,39.719,10.0,,,GFZ,gfz2025txzh,mb,4.69,,Ethiopia,
200,gfz2025txwb,2025-10-11T10:27:23.71,7.302,126.752,54.8,,,GFZ,gfz2025txwb,Mw,5.43,,"Mindanao, Philippines",
201,gfz2025txug,2025-10-11T09:32:12.89,15.237,120.5,125.5,,,GFZ,gfz2025txug,Mw,5.1,,"Luzon, Philippines",
202,gfz2025txsj,2025-10-11T08:35:22.79,-3.088,148.659,10.0,,,GFZ,gfz2025txsj,mb,5.1,,Bismarck Sea,
203,gfz2025txrk,2025-10-11T08:06:39.81,-56.239,-26.535,10.0,,,GFZ,gfz2025txrk,mb,5.55,,South Sandwich Islands Region,
204,gfz2025txia,2025-10-11T03:22:02.24,30.387,138.443,445.2,,,GFZ,gfz2025txia,mb,4.81,,"Southeast of Honshu, Japan",
205,gfz2025txhx,2025-10-11T03:18:16.29,26.97,103.504,10.0,,,GFZ,gfz2025txhx,mb,4.96,,"Yunnan, China",
206,gfz2025txhp,2025-10-11T03:08:43.18,53.279,159.682,53.0,,,GFZ,gfz2025txhp,mb,5.89,,Near East Coast of Kamchatka,
207,gfz2025txfd,2025-10-11T01:54:02.79,-24.404,179.876,520.8,,,GFZ,gfz2025txfd,mb,4.5,,South of Fiji Islands,
208,gfz2025txdx,2025-10-11T01:16:35.14,6.975,126.857,62.0,,,GFZ,gfz2025txdx,mb,4.96,,"Mindanao, Philippines",
209,gfz2025txcx,2025-10-11T00:46:16.79,-60.246,-61.819,10.0,,,GFZ,gfz2025txcx,mb,4.97,,Drake Passage,
210,gfz2025txas,2025-10-10T23:39:55.08,-6.286,145.799,128.0,,,GFZ,gfz2025txas,mb,4.63,,"New Guinea, Papua New Guinea",
211,gfz2025twyc,2025-10-10T22:20:56.11,7.279,126.795,78.4,,,GFZ,gfz2025twyc,mb,5.14,,"Mindanao, Philippines",
212,gfz2025twwo,2025-10-10T21:34:23.67,-60.091,-62.521,10.0,,,GFZ,gfz2025twwo,mb,5.63,,Drake Passage,
213,gfz2025twwj,2025-10-10T21:28:42.77,-60.028,-62.601,10.0,,,GFZ,gfz2025twwj,mb,5.86,,Drake Passage,
214,gfz2025twvx,2025-10-10T21:13:49.74,-59.99,-61.264,16.1,,,GFZ,gfz2025twvx,mb,5.61,,Drake Passage,
215,gfz2025twuk,2025-10-10T20:29:22.07,-60.131,-61.805,10.0,,,GFZ,gfz2025twuk,Mw,7.57,,Drake Passage,
216,gfz2025twpz,2025-10-10T18:15:15.81,7.115,126.832,10.0,,,GFZ,gfz2025twpz,mb,4.9,,"Mindanao, Philippines",
217,gfz2025twni,2025-10-10T16:54:30.11,17.463,122.369,10.0,,,GFZ,gfz2025twni,mb,5.01,,"Luzon, Philippines",
218,gfz2025twgh,2025-10-10T13:21:14.62,27.093,103.737,10.0,,,GFZ,gfz2025twgh,mb,4.98,,"Yunnan, China",
219,gfz2025twgb,2025-10-10T13:13:40.81,7.289,126.983,68.3,,,GFZ,gfz2025twgb,mb,5.07,,"Mindanao, Philippines",
220,gfz2025twft,2025-10-10T13:04:05.62,7.331,126.93,58.0,,,GFZ,gfz2025twft,mb,4.93,,"Mindanao, Philippines",
221,gfz2025twfg,2025-10-10T12:49:44.09,6.964,127.077,51.3,,,GFZ,gfz2025twfg,mb,5.02,,Philippine Islands Region,
222,gfz2025twev,2025-10-10T12:36:30.15,7.237,126.931,58.9,,,GFZ,gfz2025twev,mb,4.82,,"Mindanao, Philippines",
223,gfz2025twem,2025-10-10T12:26:10.81,-55.209,-28.834,10.0,,,GFZ,gfz2025twem,mb,4.97,,South Sandwich Islands Region,
224,gfz2025twdq,2025-10-10T12:01:15.73,7.392,127.034,58.8,,,GFZ,gfz2025twdq,mb,4.79,,Philippine Islands Region,
225,gfz2025twdg,2025-10-10T11:48:02.7,11.727,141.624,10.0,,,GFZ,gfz2025twdg,mb,5.03,,"Western Caroline Islands, Micronesia",
226,gfz2025twdf,2025-10-10T11:47:34.89,7.347,127.242,10.0,,,GFZ,gfz2025twdf,mb,5.05,,Philippine Islands Region,
227,gfz2025twce,2025-10-10T11:16:01.05,50.395,156.478,61.2,,,GFZ,gfz2025twce,mb,5.58,,Kuril Islands,
228,gfz2025twca,2025-10-10T11:12:06.94,7.211,126.62,59.9,,,GFZ,gfz2025twca,Mw,6.7,,"Mindanao, Philippines",
229,gfz2025twbh,2025-10-10T10:49:09.87,-17.83,-178.602,568.0,,,GFZ,gfz2025twbh,mb,4.36,,Fiji Islands Region,
230,gfz2025twai,2025-10-10T10:20:26.95,7.311,127.077,10.0,,,GFZ,gfz2025twai,mb,4.9,,Philippine Islands Region,
231,gfz2025tvzt,2025-10-10T10:02:50.96,-7.001,129.514,151.5,,,GFZ,gfz2025tvzt,mb,5.38,,Banda Sea,
232,gfz2025tvzd,2025-10-10T09:43:42.0000,11.593,141.654,10.0,,,GFZ,gfz2025tvzd,mb,5.41,,"Western Caroline Islands, Micronesia",
233,gfz2025tvzc,2025-10-10T09:43:31.92,7.092,126.981,58.1,,,GFZ,gfz2025tvzc,mb,5.07,,"Mindanao, Philippines",
234,gfz2025tvxx,2025-10-10T09:06:41.57,7.299,127.137,56.5,,,GFZ,gfz2025tvxx,mb,4.99,,Philippine Islands Region,
235,gfz2025tvuz,2025-10-10T07:38:41.52,7.126,127.01,42.5,,,GFZ,gfz2025tvuz,mb,5.04,,Philippine Islands Region,
236,gfz2025tvun,2025-10-10T07:24:08.62,7.194,126.956,39.6,,,GFZ,gfz2025tvun,mb,5.35,,"Mindanao, Philippines",
237,gfz2025tvug,2025-10-10T07:16:00.08,7.154,127.116,40.0,,,GFZ,gfz2025tvug,mb,4.74,,Philippine Islands Region,
238,gfz2025tvsu,2025-10-10T06:32:23.13,7.0,127.035,48.9,,,GFZ,gfz2025tvsu,mb,5.06,,Philippine Islands Region,
239,gfz2025tvsq,2025-10-10T06:27:15.31,13.093,-88.035,163.1,,,GFZ,gfz2025tvsq,mb,4.46,,El Salvador,
240,gfz2025tvry,2025-10-10T06:06:21.12,7.335,127.204,42.1,,,GFZ,gfz2025tvry,mb,4.84,,Philippine Islands Region,
241,gfz2025tvri,2025-10-10T05:47:45.53,6.832,126.998,51.1,,,GFZ,gfz2025tvri,mb,5.29,,"Mindanao, Philippines",
242,gfz2025tvrh,2025-10-10T05:46:40.91,-3.173,148.998,10.0,,,GFZ,gfz2025tvrh,mb,5.16,,Bismarck Sea,
243,gfz2025tvnp,2025-10-10T03:53:48.65,7.334,127.08,15.5,,,GFZ,gfz2025tvnp,mb,4.83,,Philippine Islands Region,
244,gfz2025tvmw,2025-10-10T03:32:14.6,7.103,126.796,51.8,,,GFZ,gfz2025tvmw,mb,5.54,,"Mindanao, Philippines",
245,gfz2025tvmo,2025-10-10T03:23:03.11,7.121,126.885,49.8,,,GFZ,gfz2025tvmo,mb,5.11,,"Mindanao, Philippines",
246,gfz2025tvlw,2025-10-10T03:01:53.63,-7.381,102.433,10.0,,,GFZ,gfz2025tvlw,mb,5.01,,"Southwest of Sumatra, Indonesia",
247,gfz2025tvla,2025-10-10T02:36:18.4,-3.242,148.924,10.0,,,GFZ,gfz2025tvla,mb,5.03,,Bismarck Sea,
248,gfz2025tvkf,2025-10-10T02:11:43.18,7.097,126.73,45.1,,,GFZ,gfz2025tvkf,mb,5.68,,"Mindanao, Philippines",
249,gfz2025tvkc,2025-10-10T02:08:11.73,-2.99,148.04,10.0,,,GFZ,gfz2025tvkc,Mw,6.26,,"Admiralty Islands Region, Papua New Guinea",
250,gfz2025tvjh,2025-10-10T01:43:58.42,7.345,126.687,47.5,,,GFZ,gfz2025tvjh,Mw,7.39,,"Mindanao, Philippines",
251,gfz2025tvgq,2025-10-10T00:23:56.12,18.535,93.765,10.0,,,GFZ,gfz2025tvgq,mb,4.97,,Myanmar,
252,gfz2025tuzz,2025-10-09T21:01:47.72,-62.852,-157.992,10.0,,,GFZ,gfz2025tuzz,Mw,5.01,,Pacific-Antarctic Ridge,
253,gfz2025tuyg,2025-10-09T20:08:45.72,-15.373,167.591,139.5,,,GFZ,gfz2025tuyg,mb,4.9,,Vanuatu Islands,
254,gfz2025tuov,2025-10-09T15:24:03.61,51.578,158.994,38.0,,,GFZ,gfz2025tuov,mb,4.9,,Near East Coast of Kamchatka,
255,gfz2025tuod,2025-10-09T15:03:00.83,-52.246,14.417,10.0,,,GFZ,gfz2025tuod,mb,5.52,,Southwest of Africa,
256,gfz2025tuno,2025-10-09T14:45:08.1,-52.234,14.338,10.0,,,GFZ,gfz2025tuno,mb,5.15,,Southwest of Africa,
257,gfz2025tulb,2025-10-09T13:28:44.07,51.718,158.09,46.0,,,GFZ,gfz2025tulb,Mw,6.09,,Near East Coast of Kamchatka,
258,gfz2025tukw,2025-10-09T13:22:52.49,-33.798,-178.744,10.0,,,GFZ,gfz2025tukw,mb,5.14,,South of Kermadec Islands,
259,gfz2025tubq,2025-10-09T08:43:14.41,51.672,16.15,1.0,,,GFZ,gfz2025tubq,ML,2.84,,Poland,
260,gfz2025ttuv,2025-10-09T05:17:41.18,30.882,99.912,10.0,,,GFZ,gfz2025ttuv,Mw,5.47,,"Sichuan, China",
261,gfz2025ttsq,2025-10-09T04:10:57.71,-30.9,-67.122,50.0,,,GFZ,gfz2025ttsq,mb,4.67,,"San Juan Province, Argentina",
262,gfz2025ttke,2025-10-08T23:54:07.17,39.303,29.092,10.0,,,GFZ,gfz2025ttke,Mw,4.9,,Türkiye,
263,gfz2025ttbt,2025-10-08T19:38:46.97,51.499,-175.277,10.0,,,GFZ,gfz2025ttbt,mb,4.9,,"Andreanof Islands, Aleutian Islands",
264,gfz2025ttbi,2025-10-08T19:26:42.17,53.165,160.079,49.9,,,GFZ,gfz2025ttbi,mb,4.68,,Near East Coast of Kamchatka,
265,gfz2025tszu,2025-10-08T18:39:36.68,52.751,159.215,57.4,,,GFZ,gfz2025tszu,mb,5.04,,Off East Coast of Kamchatka,
266,gfz2025tsxg,2025-10-08T17:22:49.13,-24.191,-67.236,192.5,,,GFZ,gfz2025tsxg,mb,3.94,,Chile-Argentina Border Region,
267,gfz2025tsmo,2025-10-08T11:58:03.62,14.026,-91.984,10.0,,,GFZ,gfz2025tsmo,mb,4.72,,Guatemala,
268,gfz2025tsje,2025-10-08T10:16:20.23,13.814,-92.017,16.0,,,GFZ,gfz2025tsje,Mw,4.99,,"Off Coast of Chiapas, Mexico",
269,gfz2025tsgl,2025-10-08T08:53:33.4,51.026,157.269,81.8,,,GFZ,gfz2025tsgl,mb,4.85,,Near East Coast of Kamchatka,
270,gfz2025tsez,2025-10-08T08:09:05.18,-4.289,102.276,57.4,,,GFZ,gfz2025tsez,mb,4.79,,"Southern Sumatra, Indonesia",
271,gfz2025trzl,2025-10-08T05:20:34.46,-0.686,128.16,10.0,,,GFZ,gfz2025trzl,mb,4.78,,"Halmahera, Indonesia",
272,gfz2025trwm,2025-10-08T03:50:47.9,-57.695,-24.422,10.0,,,GFZ,gfz2025trwm,Mw,5.54,,South Sandwich Islands Region,
273,gfz2025trvx,2025-10-08T03:33:51.36,23.505,122.095,10.0,,,GFZ,gfz2025trvx,Mw,4.45,,Taiwan Region,
274,gfz2025trur,2025-10-08T02:38:43.34,-22.149,-179.554,606.6,,,GFZ,gfz2025trur,mb,4.61,,South of Fiji Islands,
275,gfz2025trqq,2025-10-08T00:54:04.51,53.08,161.079,10.0,,,GFZ,gfz2025trqq,mb,5.06,,Off East Coast of Kamchatka,
276,gfz2025trop,2025-10-07T23:52:12.33,23.941,121.603,10.0,,,GFZ,gfz2025trop,Mw,4.74,,Taiwan,
277,gfz2025trnq,2025-10-07T23:23:19.57,52.335,159.792,51.4,,,GFZ,gfz2025trnq,mb,4.76,,Off East Coast of Kamchatka,
278,gfz2025trml,2025-10-07T22:46:51.73,-4.209,126.588,270.0,,,GFZ,gfz2025trml,mb,4.35,,Banda Sea,
279,gfz2025trmd,2025-10-07T22:36:19.33,-15.559,168.033,10.0,,,GFZ,gfz2025trmd,Mw,5.6,,Vanuatu Islands,
280,gfz2025trkf,2025-10-07T21:38:38.35,29.338,129.101,10.0,,,GFZ,gfz2025trkf,Mw,5.32,,"Ryukyu Islands, Japan",
281,gfz2025trdf,2025-10-07T18:07:03.83,17.709,40.312,10.0,,,GFZ,gfz2025trdf,mb,4.45,,Red Sea,
282,gfz2025tquq,2025-10-07T13:47:07.86,-32.099,-71.958,10.0,,,GFZ,gfz2025tquq,ML,3.46,,Near Coast of Central Chile,
283,gfz2025tqug,2025-10-07T13:35:04.76,-32.099,-72.0,10.0,,,GFZ,gfz2025tqug,ML,3.79,,Off Coast of Central Chile,
284,gfz2025tqsb,2025-10-07T12:29:17.57,41.892,15.466,10.0,,,GFZ,gfz2025tqsb,mb,4.08,,Southern Italy,
285,gfz2025tqqh,2025-10-07T11:35:30.07,37.363,69.829,10.0,,,GFZ,gfz2025tqqh,mb,5.01,,Afghanistan-Tajikistan Border Region,
286,gfz2025tqph,2025-10-07T11:05:17.97,-6.741,146.803,103.0,,,GFZ,gfz2025tqph,Mw,6.63,,Papua New Guinea Region,
287,gfz2025tqnn,2025-10-07T10:10:58.49,17.717,40.133,10.0,,,GFZ,gfz2025tqnn,Mw,4.87,,Red Sea,
288,gfz2025tqdd,2025-10-07T04:55:53.66,10.109,126.508,67.2,,,GFZ,gfz2025tqdd,mb,5.14,,Philippine Islands Region,
289,gfz2025tqbt,2025-10-07T04:14:03.2,5.584,126.45,89.8,,,GFZ,gfz2025tqbt,mb,5.02,,"Mindanao, Philippines",
290,gfz2025tpzg,2025-10-07T02:58:25.02,45.645,149.77,10.0,,,GFZ,gfz2025tpzg,mb,5.0,,Kuril Islands,
291,gfz2025tpvx,2025-10-07T01:17:17.8,37.768,144.194,10.0,,,GFZ,gfz2025tpvx,mb,4.85,,"Off East Coast of Honshu, Japan",
292,gfz2025tpuj,2025-10-07T00:30:25.03,37.576,141.271,52.8,,,GFZ,gfz2025tpuj,Mw,5.11,,"Near East Coast of Honshu, Japan",
293,gfz2025tptm,2025-10-07T00:04:00.84,9.805,122.06,10.0,,,GFZ,gfz2025tptm,mb,5.11,,"Negros, Philippines",
294,gfz2025tpth,2025-10-06T23:58:13.91,3.421,127.521,60.8,,,GFZ,gfz2025tpth,mb,4.83,,"Talaud Islands, Indonesia",
295,gfz2025tpoq,2025-10-06T21:36:43.83,-17.942,-178.499,590.1,,,GFZ,gfz2025tpoq,mb,4.6,,Fiji Islands Region,
296,gfz2025tpln,2025-10-06T20:02:44.18,27.192,140.388,461.2,,,GFZ,gfz2025tpln,mb,4.52,,"Bonin Islands, Japan Region",
297,gfz2025tpll,2025-10-06T19:59:42.62,51.673,159.325,22.8,,,GFZ,gfz2025tpll,mb,5.19,,Off East Coast of Kamchatka,
298,gfz2025tpjv,2025-10-06T19:11:27.53,52.527,159.358,51.0,,,GFZ,gfz2025tpjv,mb,4.77,,Off East Coast of Kamchatka,
299,gfz2025tpii,2025-10-06T18:25:05.46,37.69,144.207,10.0,,,GFZ,gfz2025tpii,mb,4.69,,"Off East Coast of Honshu, Japan",
300,gfz2025tpid,2025-10-06T18:11:06.33,-17.538,-178.499,525.0,,,GFZ,gfz2025tpid,mb,4.73,,Fiji Islands Region,
301,gfz2025tpgg,2025-10-06T17:22:49.2,52.352,159.845,45.9,,,GFZ,gfz2025tpgg,mb,5.09,,Off East Coast of Kamchatka,
302,gfz2025tpfw,2025-10-06T17:11:09.65,-8.073,148.404,49.3,,,GFZ,gfz2025tpfw,mb,5.14,,Papua New Guinea Region,
303,gfz2025tpbm,2025-10-06T14:58:00.72,37.703,144.158,10.0,,,GFZ,gfz2025tpbm,mb,5.03,,"Off East Coast of Honshu, Japan",
304,gfz2025tpag,2025-10-06T14:20:25.72,37.705,144.19,10.0,,,GFZ,gfz2025tpag,mb,4.92,,"Off East Coast of Honshu, Japan",
305,gfz2025toxf,2025-10-06T12:48:29.71,2.032,128.215,167.7,,,GFZ,gfz2025toxf,mb,4.37,,"Halmahera, Indonesia",
306,gfz2025tovx,2025-10-06T12:08:42.43,-21.089,175.489,578.5,,,GFZ,gfz2025tovx,Mw,5.56,,South of Fiji Islands,
307,gfz2025toun,2025-10-06T11:26:57.22,-22.103,-179.512,610.4,,,GFZ,gfz2025toun,mb,4.52,,South of Fiji Islands,
308,gfz2025tosc,2025-10-06T10:14:00.31,44.02,13.299,10.0,,,GFZ,gfz2025tosc,Mw,4.31,,Adriatic Sea,
309,gfz2025tosb,2025-10-06T10:11:59.25,0.847,92.799,10.0,,,GFZ,gfz2025tosb,mb,4.92,,Off West Coast of Northern Sumatra,
310,gfz2025tolq,2025-10-06T06:57:38.28,53.361,160.576,29.7,,,GFZ,gfz2025tolq,mb,4.89,,Near East Coast of Kamchatka,
311,gfz2025toko,2025-10-06T06:25:46.2,0.917,126.29,48.1,,,GFZ,gfz2025toko,mb,4.65,,Northern Molucca Sea,
312,gfz2025tojp,2025-10-06T05:56:02.58,6.025,123.693,570.5,,,GFZ,gfz2025tojp,mb,4.49,,"Mindanao, Philippines",
313,gfz2025toic,2025-10-06T05:10:05.35,13.293,-44.916,10.0,,,GFZ,gfz2025toic,mb,4.81,,Northern Mid-Atlantic Ridge,
314,gfz2025toek,2025-10-06T03:19:08.88,-4.855,151.134,191.3,,,GFZ,gfz2025toek,mb,4.55,,"New Britain Region, Papua New Guinea",
315,gfz2025toat,2025-10-06T01:27:34.55,14.881,147.019,10.0,,,GFZ,gfz2025toat,mb,4.78,,Mariana Islands Region,
316,gfz2025toap,2025-10-06T01:21:44.09,44.632,149.225,39.4,,,GFZ,gfz2025toap,mb,4.91,,Kuril Islands,
317,gfz2025tnvi,2025-10-05T22:42:58.18,-33.378,-70.235,10.0,,,GFZ,gfz2025tnvi,ML,4.16,,Chile-Argentina Border Region,
318,gfz2025tnto,2025-10-05T21:50:05.19,2.297,127.263,10.0,,,GFZ,gfz2025tnto,mb,4.88,,Northern Molucca Sea,
319,gfz2025tnqx,2025-10-05T20:29:01.02,42.146,71.473,18.1,,,GFZ,gfz2025tnqx,mb,5.37,,Kyrgyzstan,
320,gfz2025tnpg,2025-10-05T19:39:24.27,-23.389,179.054,563.6,,,GFZ,gfz2025tnpg,mb,4.74,,South of Fiji Islands,
321,gfz2025tnos,2025-10-05T19:23:18.74,-3.732,151.32,10.0,,,GFZ,gfz2025tnos,Mw,5.1,,"New Ireland Region, Papua New Guinea",
322,gfz2025tnmy,2025-10-05T18:28:46.52,14.859,108.088,10.0,,,GFZ,gfz2025tnmy,Mw,4.73,,Vietnam,
323,gfz2025tnku,2025-10-05T17:23:43.8,4.649,125.258,42.5,,,GFZ,gfz2025tnku,mb,5.03,,"Talaud Islands, Indonesia",
324,gfz2025tnki,2025-10-05T17:10:26.44,51.525,159.562,19.0,,,GFZ,gfz2025tnki,mb,5.36,,Off East Coast of Kamchatka,
325,gfz2025tnib,2025-10-05T16:01:29.23,51.541,159.201,10.0,,,GFZ,gfz2025tnib,mb,5.29,,Off East Coast of Kamchatka,
326,gfz2025tngj,2025-10-05T15:08:55.69,51.534,159.514,18.0,,,GFZ,gfz2025tngj,Mw,5.14,,Off East Coast of Kamchatka,
327,gfz2025tnfc,2025-10-05T14:32:05.74,-30.464,-178.175,121.2,,,GFZ,gfz2025tnfc,mb,5.11,,"Kermadec Islands, New Zealand",
328,gfz2025tnfb,2025-10-05T14:30:37.81,71.096,-7.807,10.0,,,GFZ,gfz2025tnfb,mb,4.84,,Jan Mayen Island Region,
329,gfz2025tnef,2025-10-05T14:04:29.17,-25.302,-179.151,430.4,,,GFZ,gfz2025tnef,mb,4.6,,South of Fiji Islands,
330,gfz2025tndb,2025-10-05T13:29:27.87,30.264,66.39,10.0,,,GFZ,gfz2025tndb,mb,4.97,,Pakistan,
331,gfz2025tnad,2025-10-05T12:01:22.24,71.117,-7.915,10.0,,,GFZ,gfz2025tnad,Mw,4.9,,Jan Mayen Island Region,
332,gfz2025tmyu,2025-10-05T11:20:06.51,61.519,-140.586,10.0,,,GFZ,gfz2025tmyu,mb,4.85,,"Southern Yukon Territory, Canada",
333,gfz2025tmxd,2025-10-05T10:30:07.65,3.553,128.041,151.5,,,GFZ,gfz2025tmxd,mb,4.53,,"North of Halmahera, Indonesia",
334,gfz2025tmxb,2025-10-05T10:26:59.87,-17.601,-178.895,535.8,,,GFZ,gfz2025tmxb,mb,4.64,,Fiji Islands Region,
335,gfz2025tmul,2025-10-05T09:08:15.72,71.199,-7.596,10.0,,,GFZ,gfz2025tmul,Mw,5.04,,Jan Mayen Island Region,
336,gfz2025tmoa,2025-10-05T05:53:11.08,53.263,159.816,10.0,,,GFZ,gfz2025tmoa,mb,5.22,,Near East Coast of Kamchatka,
337,gfz2025tmlc,2025-10-05T04:25:27.16,-8.162,148.711,97.5,,,GFZ,gfz2025tmlc,mb,4.73,,Papua New Guinea Region,
338,gfz2025tmhb,2025-10-05T02:22:37.95,51.755,159.374,36.5,,,GFZ,gfz2025tmhb,mb,5.12,,Off East Coast of Kamchatka,
339,gfz2025tmfv,2025-10-05T01:45:43.89,18.164,119.988,10.0,,,GFZ,gfz2025tmfv,Mw,4.81,,Philippine Islands Region,
340,gfz2025tmfm,2025-10-05T01:34:29.92,48.876,156.263,10.0,,,GFZ,gfz2025tmfm,Mw,5.23,,East of Kuril Islands,
341,gfz2025tlws,2025-10-04T21:08:45.31,10.572,-84.988,10.0,,,GFZ,gfz2025tlws,mb,4.6,,Costa Rica,
342,gfz2025tlvp,2025-10-04T20:35:27.22,-30.22,-69.384,172.0,,,GFZ,gfz2025tlvp,mb,4.59,,Chile-Argentina Border Region,
343,gfz2025tlvl,2025-10-04T20:30:55.08,-35.558,-104.032,10.0,,,GFZ,gfz2025tlvl,mb,5.12,,Southeast of Easter Island,
344,gfz2025tlvi,2025-10-04T20:27:23.02,-25.129,-70.336,45.1,,,GFZ,gfz2025tlvi,mb,4.74,,Near Coast of Northern Chile,
345,gfz2025tltn,2025-10-04T19:32:44.87,-41.282,80.948,10.0,,,GFZ,gfz2025tltn,Mw,4.82,,Mid-Indian Ridge,
346,gfz2025tlsd,2025-10-04T18:50:53.1,-18.627,-178.049,510.8,,,GFZ,gfz2025tlsd,mb,4.99,,Fiji Islands Region,
347,gfz2025tlpt,2025-10-04T17:38:03.27,51.712,160.029,13.3,,,GFZ,gfz2025tlpt,Mw,5.2,,Off East Coast of Kamchatka,
348,gfz2025tllg,2025-10-04T15:21:08.88,37.404,141.494,38.9,,,GFZ,gfz2025tllg,Mw,5.91,,"Near East Coast of Honshu, Japan",
349,gfz2025tljb,2025-10-04T14:15:19.33,39.713,142.155,40.9,,,GFZ,gfz2025tljb,mb,4.76,,"Near East Coast of Honshu, Japan",
350,gfz2025tlaa,2025-10-04T09:41:17.86,10.847,124.044,10.0,,,GFZ,gfz2025tlaa,mb,5.01,,"Leyte, Philippines",
351,gfz2025tkys,2025-10-04T09:02:02.89,8.253,-104.158,10.0,,,GFZ,gfz2025tkys,Mw,5.55,,Northern East Pacific Rise,
352,gfz2025tkvs,2025-10-04T07:31:12.41,6.346,-82.611,10.0,,,GFZ,gfz2025tkvs,Mw,4.48,,South of Panama,
353,gfz2025tkvn,2025-10-04T07:24:20.01,45.39,151.703,10.0,,,GFZ,gfz2025tkvn,mb,4.88,,Kuril Islands,
354,gfz2025tkok,2025-10-04T03:49:19.31,39.229,28.854,10.0,,,GFZ,gfz2025tkok,Mw,4.09,,Türkiye,
355,gfz2025tkks,2025-10-04T01:57:22.21,51.738,159.775,32.9,,,GFZ,gfz2025tkks,mb,4.98,,Off East Coast of Kamchatka,
356,gfz2025tkgg,2025-10-03T23:42:19.3,10.151,126.482,46.4,,,GFZ,gfz2025tkgg,mb,5.06,,Philippine Islands Region,
357,gfz2025tkey,2025-10-03T23:02:45.32,9.34,126.545,50.0,,,GFZ,gfz2025tkey,mb,4.62,,"Mindanao, Philippines",
358,gfz2025tkeq,2025-10-03T22:52:41.05,51.706,159.157,23.1,,,GFZ,gfz2025tkeq,mb,5.11,,Off East Coast of Kamchatka,
359,gfz2025tkaf,2025-10-03T20:38:40.26,-4.4,152.845,39.1,,,GFZ,gfz2025tkaf,mb,4.47,,"New Britain Region, Papua New Guinea",
360,gfz2025tkad,2025-10-03T20:36:01.06,51.56,159.749,14.6,,,GFZ,gfz2025tkad,Mw,5.27,,Off East Coast of Kamchatka,
361,gfz2025tjzx,2025-10-03T20:29:33.62,28.325,64.095,57.1,,,GFZ,gfz2025tjzx,mb,4.96,,Southwestern Pakistan,
362,gfz2025tjys,2025-10-03T19:53:25.54,29.031,57.908,10.0,,,GFZ,gfz2025tjys,mb,4.17,,Southern Iran,
363,gfz2025tjyq,2025-10-03T19:50:47.95,51.755,159.186,63.0,,,GFZ,gfz2025tjyq,mb,4.93,,Off East Coast of Kamchatka,
364,gfz2025tjxr,2025-10-03T19:22:01.97,-10.455,161.504,61.9,,,GFZ,gfz2025tjxr,mb,4.85,,Solomon Islands,
365,gfz2025tjwn,2025-10-03T18:47:22.03,51.918,159.247,49.8,,,GFZ,gfz2025tjwn,mb,4.69,,Off East Coast of Kamchatka,
366,gfz2025tjvg,2025-10-03T18:08:14.23,51.885,159.236,29.2,,,GFZ,gfz2025tjvg,mb,5.08,,Off East Coast of Kamchatka,
367,gfz2025tjun,2025-10-03T17:45:55.78,52.07,159.293,36.1,,,GFZ,gfz2025tjun,mb,4.88,,Off East Coast of Kamchatka,
